price,address,coordinates_lat,coordinates_lng,main_location,link,social_stratum,state,bathrooms,constructed_area,private_area,age,rooms,parking_spaces,administration,floor_number,in_polygon,finca_raiz_id
520000000,Carrera 1N  #64-61,4.6457769072703,-74.053830015702,"Zona chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191417455,4,No reporta,2,52.0,72.0,1 a 8 años,1,1,300000.0,2.0,0,191417455
990000000,Calle 78 #12 -16,4.663664901007,-74.055738381136,"El espartillal, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191363080,5,No reporta,2,151.0,151.0,más de 30 años,3,1,760000.0,3.0,0,191363080
467882000,Calle 130 #53 D -29,4.7175372235695,-74.059567451477,"Prado veraniego, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191279662,3,No reporta,2,64.0,58.0,menor a 1 año,2,1,350000.0,1.0,0,191279662
1200000000,CALLE 104 Nº 19A-18,4.69071960449219,-74.0525817871094,"Chicó Navarra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/7937307,6,Excelente estado,3,133.0,133.0,9 a 15 años,3,2,1284200.0,2.0,0,7937307
685000000,CALLE 9A   1- 28,4.6699185,-74.0142293,"Condominio Sikasue, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191286181,4,No reporta,3,98.0,98.0,1 a 8 años,2,2,750000.0,No reporta,0,191286181
580000000,Calle 23a Bis,4.66808,-74.1264987,"Fontibon, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191412820,4,No reporta,2,98.0,93.0,16 a 30 años,3,1,480000.0,No reporta,0,191412820
1450000000,Cl. 145 76-86,4.733096,-74.075623,"Cerros de Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11025495,5,No reporta,4,240.0,240.0,16 a 30 años,3,3,No reporta,1.0,0,11025495
1080000000,TRANSVERSAL 4C   88- 25,4.6689459,-74.0437373,"El refugio, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191285336,6,No reporta,2,155.0,155.0,más de 30 años,1,1,975000.0,No reporta,0,191285336
1585000000,Calle 109  #11 A -47,4.690332009779,-74.041009030324,"Chicó Alto, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10833434,6,No reporta,4,255.0,255.0,más de 30 años,4,3,1682000.0,3.0,0,10833434
125000000,Calle 26 Sur,4.649151,-74.168264,"Tierra Buena, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11034310,2,No reporta,1,56.0,56.0,9 a 15 años,2,1,90000.0,No reporta,0,11034310
1300000000,KR 1 # 89 - 91,4.670571,-74.043608,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026854,6,No reporta,3,176.86,176.86,No reporta,2,2,840000.0,5.0,0,11026854
400000000,"Carrera 7 #145-46, Bogotá, Colombia",4.7201783,-74.0266521,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10648994,4,No reporta,2,44.09,44.09,menor a 1 año,1,1,215000.0,7.0,0,10648994
504000000,"Avenida Calle 127 #15-36, Bogotá, Colombia",4.7046358,-74.043049,"Plenitud, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191665041,6,No reporta,1,56.5,56.5,más de 30 años,1,1,No reporta,4.0,0,191665041
1200000000,Carrera 17 #90 -50,4.675689998397,-74.054250006589,"El Virrey, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10798317,5,No reporta,3,147.0,147.0,16 a 30 años,3,2,1200000.0,7.0,0,10798317
850000000,"Calle 122 #19 a06, Bogotá, Colombia",4.7009522,-74.0452849,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10763168,5,No reporta,3,92.0,92.0,1 a 8 años,2,2,889602.0,6.0,0,10763168
550000000,"Calle 128a #18-35, Bogotá, Colombia",4.7118617,-74.0474083,"La Calleja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10911584,5,No reporta,3,103.0,103.0,16 a 30 años,3,1,839000.0,1.0,0,10911584
188000000,"Calle 64d #112a-62, Bogotá, Colombia",4.7049432,-74.134625,"Engativá, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191365773,2,No reporta,1,44.0,44.0,9 a 15 años,3,1,166000.0,3.0,0,191365773
350000000,Calle 117A # 9A - 45,4.6956012352639,-74.035775184893,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191580245,6,No reporta,2,72.0,72.0,más de 30 años,2,1,415000.0,1.0,0,191580245
860000000,"La Calleja, Bogotá, Colombia",4.7111163,-74.0503786,"Calleja Baja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10979681,6,No reporta,3,146.0,146.0,9 a 15 años,2,3,760000.0,1.0,0,10979681
480000000,Cl 147 #14b-20,4.729514,-74.0406767,"Los cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191421162,4,No reporta,2,97.0,97.0,16 a 30 años,4,1,525000.0,2.0,0,191421162
1700000000,CALLE 101   19A- 33,4.68697786331177,-74.0531158447266,"Chicó Navarra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/7339303,6,No reporta,4,190.0,190.0,1 a 8 años,3,4,1300000.0,7.0,0,7339303
390000000,Carrera 16 #136 -81,4.721374765374,-74.042540487853,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11091490,5,No reporta,2,80.0,80.0,más de 30 años,3,1,510000.0,1.0,0,11091490
320000000,Calle 145 A #19 -77,4.727,-74.048,"Los cedros, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191551810,4,Buen estado,2,51.0,42.0,9 a 15 años,1,1,455000.0,No reporta,0,191551810
795000000,"Calle 103 #18a-27, Bogota, Colombia",4.6885276,-74.0510112,"Santa bibiana, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10844911,6,No reporta,3,158.44,158.44,más de 30 años,3,2,990000.0,1.0,0,10844911
340000000,AK 80 N. 8 11,4.6405621,-74.1455301,"Kennedy, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191477608,3,No reporta,2,64.0,64.0,9 a 15 años,3,1,222000.0,2.0,0,191477608
275000000,KR 68H # 20 - 45 Sur,4.6135875382193,-74.13021642775,"Villa adriana, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191505512,3,No reporta,2,60.0,60.0,16 a 30 años,3,1,255000.0,4.0,0,191505512
145000000,"Calle 64 #112B-82, Bogotá, Colombia",4.7070075,-74.1364281,"Villa gladys, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10398377,3,No reporta,1,52.0,52.0,16 a 30 años,2,1,100000.0,5.0,0,10398377
1980000000,TRANSVERSAL 21 #105-16,4.6924724695954,-74.053393991198,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10700557,6,No reporta,5,319.0,286.0,16 a 30 años,4,4,2218000.0,5.0,0,10700557
330000000,"CALLE 17A 96B 48,",4.668071,-74.1410212,"Villemar fontibon, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191627546,3,Excelente estado,2,78.0,43.0,más de 30 años,2,1,No reporta,4.0,0,191627546
287000000,"Carrera 7 & Calle 128, Bogotá, Colombia",4.7070886,-74.028588,"Bosques del Marques, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191403622,5,No reporta,2,35.0,35.0,9 a 15 años,1,1,390000.0,3.0,0,191403622
1350000000,Carrera 18 # 118 - 10,4.69887596400008,-74.0473485549999,"Santa barbara occidental, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10049216,6,No reporta,4,158.0,158.0,9 a 15 años,3,2,830000.0,2.0,0,10049216
720000000,"Cra. 7a #146-89, Bogotá, Colombia",4.7226774,-74.0270516,"Belmira, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10721371,4,No reporta,2,79.0,79.0,menor a 1 año,2,1,500000.0,6.0,0,10721371
480000000,"Carrera 7F #148 - 75, Bogotá, Colombia",4.7258913,-74.0293467,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10699211,4,No reporta,3,97.0,97.0,16 a 30 años,3,2,325000.0,No reporta,0,10699211
168000000,"Alamos, Bogotá, Colombia",4.6982755,-74.1188575,"Alamos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191120531,3,No reporta,1,47.0,47.0,16 a 30 años,2,1,No reporta,No reporta,0,191120531
232000000,"Villa Alsacia, Bogotá, Colombia",4.6444246,-74.1372087,"Castilla, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191513521,3,No reporta,1,38.0,38.0,1 a 8 años,2,1,115000.0,6.0,0,191513521
170000000,Carrera 114 B #148 -65,4.7525990141414,-74.101227521896,"Plaza Imperial Centro Comercial, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11048792,3,No reporta,2,60.0,60.0,16 a 30 años,3,1,155000.0,1.0,0,11048792
2750000000,CALLE 80   7- 04,4.6622445,-74.0501595,"Chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10779812,6,No reporta,5,272.0,272.0,1 a 8 años,3,3,2557000.0,No reporta,0,10779812
750000000,TRANSVERSAL 57   104B- 70,4.6938744,-74.0650572,"Puente largo, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10722074,4,No reporta,3,131.0,131.0,9 a 15 años,3,2,1200000.0,3.0,0,10722074
800000000,CARRERA 13 #37-37,4.6257628,-74.0676145,"Teusaquillo, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10964884,4,No reporta,4,236.0,236.0,más de 30 años,9,2,2000000.0,6.0,0,10964884
295000000,"Cl. 163b #45-32, Suba, Bogotá, Colombia",4.745305,-74.048441,"Britalia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191445185,3,No reporta,2,62.0,62.0,más de 30 años,3,1,No reporta,1.0,0,191445185
285000000,"carrera 90a #8a-85,",4.6543455,-74.1542508,"Nueva Castilla, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11108061,3,Buen estado,2,60.0,60.0,menor a 1 año,3,1,No reporta,5.0,0,11108061
2000000000,Calle 94 #13 -78,4.6789200066956,-74.04920996821,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191484768,6,No reporta,4,207.0,207.0,más de 30 años,4,4,1837000.0,1.0,0,191484768
330000000,Carrera 29 A #17 -42 SUR,4.596575784924,-74.104890583924,"La fraguita, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191620066,3,No reporta,2,60.0,54.0,1 a 8 años,2,1,166000.0,No reporta,0,191620066
750000000,Calle 120 #19 A -56,4.701140012919,-74.05098114817,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191609691,6,No reporta,2,134.0,134.0,más de 30 años,3,2,1451000.0,1.0,0,191609691
580000000,"Calle 160 #64-11, Bogotá, Colombia",4.7439091,-74.0644645,"Nueva colina, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191059142,4,No reporta,2,99.1,99.1,9 a 15 años,3,1,350000.0,4.0,0,191059142
340000000,Cra. 16 No. 136 - 94,4.7216243,-74.0421275,"El contador, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191529488,5,No reporta,1,61.0,61.0,más de 30 años,2,1,372000.0,3.0,0,191529488
250000000,CALLE 65B   86- 86,4.6898845,-74.1110806,"Alamos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191348227,3,No reporta,1,46.0,46.0,16 a 30 años,2,1,180000.0,No reporta,0,191348227
1400000000,carrera 21 # 104 - 52,4.6880836968672,-74.054453372737,"Zona chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10512550,6,No reporta,3,176.0,176.0,16 a 30 años,3,3,1300000.0,4.0,0,10512550
710000000,Calle 106 #13-46 4178847,4.689160010167,-74.043039965463,"Chicó Alto, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10935121,6,No reporta,2,88.0,88.0,16 a 30 años,3,2,797000.0,5.0,0,10935121
1890000000,Cra 17 #121-23 (601) EDIFICIO ARGENTARIA 121 P.H.,4.7000708224562,-74.045662879944,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10689322,6,No reporta,4,308.0,308.0,16 a 30 años,3,4,1595000.0,6.0,0,10689322
210000000,CARRERA 90 No.  90 -  45,4.713053421449,-74.096892771356,"Ciudad quirigua, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10997600,3,No reporta,1,75.0,75.0,1 a 8 años,3,1,No reporta,No reporta,0,10997600
355305000,calle 78c # 77b-0,4.72571420669556,-74.1329345703125,"Engativá, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta-bogota-gran-granada/8263559,4,No reporta,2,62.0,62.0,9 a 15 años,2,1,No reporta,No reporta,0,8263559
400000000,Calle 145 # 17 - 11,4.7265399874777,-74.043819985373,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191263503,4,No reporta,1,70.0,70.0,más de 30 años,2,1,350000.0,1.0,0,191263503
470000000,CL 117D # 57 - 96,4.7037341,-74.0693231,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191437879,5,No reporta,2,87.0,87.0,más de 30 años,3,1,340000.0,8.0,0,191437879
1700000000,"Avenida Carrera 19 #131a, La Calleja, Bogotá, Colombia",4.715417,-74.0476239,"La Calleja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10641717,5,No reporta,6,235.0,235.0,16 a 30 años,4,4,1020000.0,11.0,0,10641717
490000000,Calle 126 # 47 - 82,4.70644999049,-74.056959959705,"Alhambra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191609953,5,No reporta,3,70.0,70.0,16 a 30 años,2,1,No reporta,3.0,0,191609953
230000000,"Cl. 154a #94-4, Bogotá, Colombia",4.752456,-74.0853673,"Suba Salitre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191358161,3,No reporta,2,60.0,60.0,9 a 15 años,2,1,233000.0,2.0,0,191358161
2950000000,Carrera 77 #130 A -50,4.723836991342,-74.075683035923,"Cerros de Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191465582,6,No reporta,6,487.0,487.0,16 a 30 años,4,4,2200000.0,2.0,0,191465582
318000000,CL 151 # 103B - 13,4.74997560913417,-74.0927011910156,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10250579,3,No reporta,2,83.0,83.0,9 a 15 años,3,1,344000.0,2.0,0,10250579
610000000,TRANSVERSAL 27   57- 17,4.6457511,-74.074292,"Galerias, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191332315,4,No reporta,2,82.0,73.0,1 a 8 años,3,1,560000.0,3.0,0,191332315
1350000000,Calle 127B # 6A-50,4.7049384,-74.0282221,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191377355,4,No reporta,3,212.0,212.0,más de 30 años,3,3,1301000.0,9.0,0,191377355
685000000,"Pontevedra, Bogotá, Colombia",4.7010637,-74.0777442,"Pontevedra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191557274,4,No reporta,2,106.0,106.0,9 a 15 años,4,2,480000.0,11.0,0,191557274
680000000,Cl 145 7F 57,4.72202825546265,-74.0314559936523,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta-bogota-belmira/7964597,4,Buen estado,3,123.4,123.4,16 a 30 años,3,1,595000.0,1.0,0,7964597
302500000,Calle 163 # 62 - 95,4.746932413348,-74.06313432265,"Gilmar, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191550233,4,No reporta,2,63.0,63.0,16 a 30 años,3,1,208000.0,1.0,0,191550233
249000000,Calle 81a N° 106 - 38,4.7166414,-74.1138725,"Bolivia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10933891,3,No reporta,1,64.0,64.0,más de 30 años,3,1,241000.0,5.0,0,10933891
1200000000,Calle 93B 9-61 apto 101,4.6752578364572,-74.045083522797,"Zona chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10484495,6,No reporta,3,194.0,194.0,más de 30 años,3,2,1900000.0,1.0,0,10484495
480000000,CALLE 169D   8- 53,4.744162,-74.0256056,"Santa teresa, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10615989,4,No reporta,2,79.0,79.0,1 a 8 años,3,1,360000.0,No reporta,0,10615989
504500000,"Calle 48 #70c-29, Bogotá, Colombia",4.6646055,-74.109423,"Normandia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10426104,3,No reporta,2,73.0,73.0,menor a 1 año,2,1,No reporta,2.0,1,10426104
780000000,Calle 97 # 11a-52,4.6805402265906,-74.045362472534,"El chico, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191402261,6,No reporta,2,67.0,67.0,1 a 8 años,1,2,580000.0,4.0,0,191402261
350000000,CALLE 12C   71C- 31,4.6433246,-74.1269091,"Ciudad alsacia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10947087,4,No reporta,2,71.0,67.0,16 a 30 años,3,1,263000.0,No reporta,0,10947087
172380000,Carrera 98 # 2 - 44,4.6516447,-74.1700081,"Kennedy, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191438006,2,No reporta,2,53.0,53.0,9 a 15 años,2,1,99400.0,12.0,0,191438006
630000000,"Calle 134a #14-13, Bogotá, Colombia",4.7166189,-74.0424198,"Lisboa Usaquén, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191128277,5,No reporta,3,104.0,95.0,9 a 15 años,2,2,744000.0,3.0,0,191128277
2150000000,Carrera 1 # 83 - 024103628,4.6620773320262,-74.047072619419,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10936610,6,No reporta,3,255.0,255.0,más de 30 años,4,2,No reporta,No reporta,0,10936610
790000000,CARRERA 9   127C- 36,4.7072689,-74.0325426,"Bella suiza, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191387356,5,No reporta,3,130.0,130.0,9 a 15 años,4,2,950000.0,No reporta,0,191387356
450000000,CARRERA 14   149- 32,4.7299109,-74.038251,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10312593,4,No reporta,2,70.0,70.0,más de 30 años,2,1,370000.0,No reporta,0,10312593
650000000,Calle 151 #28 -50,4.731,-74.038,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/8275457,6,Buen estado,3,124.0,124.0,16 a 30 años,3,2,600000.0,18.0,0,8275457
410000000,Av Calle 127 #87 -51,4.713654906821,-74.087880213786,"Club de los lagartos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10797857,6,No reporta,2,47.0,47.0,9 a 15 años,1,1,No reporta,7.0,0,10797857
380000000,Calle 142 # 13 - 30 Apto 201 Edificio Miraflores II P.H,4.723,-74.039,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10557526,4,Buen estado,2,69.0,69.0,más de 30 años,3,1,432000.0,2.0,0,10557526
240000000,"Calle 23 #73-40, Bogotá, Colombia",4.6624863,-74.12191,"La felicidad, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191403242,4,No reporta,1,33.0,33.0,1 a 8 años,1,1,151000.0,7.0,0,191403242
310000000,"CARRERA 13 140-88,",4.7222703,-74.0391287,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191240198,4,Buen estado,2,68.0,68.0,más de 30 años,2,1,216400.0,5.0,0,191240198
112000000,KR 87F # 59C - 12 Sur,4.62316551516186,-74.1894903154053,"Bosa La Libertad, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10198909,2,No reporta,1,48.0,48.0,9 a 15 años,2,1,50000.0,1.0,0,10198909
260000000,Calle 168 #22 -24,4.749145728885,-74.045188750161,"Toberin, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191668014,3,No reporta,1,36.0,36.0,menor a 1 año,2,1,142000.0,2.0,0,191668014
990000000,Calle 70 A #6 -60,4.653613993271,-74.055458006475,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191404215,6,No reporta,5,248.0,248.0,más de 30 años,3,2,2200000.0,4.0,0,191404215
320000000,CARRERA 111A   148- 75,4.7510517,-74.0999079,"Lombardia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191387335,3,No reporta,2,77.0,77.0,9 a 15 años,3,1,198000.0,No reporta,0,191387335
600000000,"Calle 120 #19a-56, Bogotá, Colombia",4.7011049,-74.0508762,"Santa barbara occidental, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191410846,6,No reporta,3,130.0,130.0,más de 30 años,3,2,1450000.0,3.0,0,191410846
370000000,Carrera 89A BIS 8A-18,4.6521803,-74.1532262,"Kennedy, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191654239,3,Nuevo,2,77.0,77.0,1 a 8 años,3,1,223.0,No reporta,0,191654239
2009870000,Carrera 55 # 82 - 227,4.680783157023,-74.113230730209,"Engativá, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191574049,6,No reporta,4,297.0,297.0,1 a 8 años,3,2,1702343.0,No reporta,0,191574049
830000000,"Cra. 25 #39a-54, Bogotá, Colombia",4.629822,-74.0759741,"La soledad, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191522209,4,No reporta,2,128.0,128.0,más de 30 años,3,1,230000.0,4.0,0,191522209
468000000,"La Calleja, Bogotá, Colombia",4.7111163,-74.0503786,"La Calleja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta-bogota-la-calleja/6380523,5,Excelente estado,3,90.0,90.0,9 a 15 años,3,1,480000.0,4.0,0,6380523
368000000,Cra 18A # 151-48,4.7332946,-74.043573,"Los cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191402402,4,No reporta,2,53.0,53.0,9 a 15 años,1,1,417000.0,3.0,0,191402402
1100000000,"Carrera 11a #91 07, Bogotá, Colombia",4.6734404,-74.049313,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10727078,6,No reporta,3,186.0,186.0,9 a 15 años,3,2,1100000.0,1.0,0,10727078
2900000000,Cra 12 # 86 - 69,4.693075,-74.042864,"La cabrera, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10909427,6,No reporta,4,288.0,288.0,No reporta,3,2,2158000.0,5.0,0,10909427
490000000,Carrera 58 #80 -81,4.680936566871,-74.073315567371,"Barrios Unidos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10961910,4,No reporta,4,110.0,110.0,más de 30 años,5,1,492000.0,4.0,0,10961910
1200000000,Transversal 72 A BIS #121 -85,4.7088749164656,-74.081636686741,"Club de los lagartos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191598106,6,No reporta,3,143.0,143.0,9 a 15 años,2,2,932700.0,No reporta,0,191598106
350000000,CL 143 # 49 - 7,4.72619266347133,-74.0536684006637,"Prado pinzon, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10564263,3,No reporta,3,70.0,70.0,16 a 30 años,3,2,466000.0,5.0,0,10564263
895000000,CL 91 # 17 - 50,4.676146,-74.054677,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026597,6,No reporta,3,113.21,113.21,16 a 30 años,3,2,1100000.0,4.0,0,11026597
1150000000,Cra. 21 94A -32,4.682558,-74.055027,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026813,6,No reporta,3,144.5,144.5,16 a 30 años,3,2,1145000.0,3.0,0,11026813
700000000,Carrera 72 bis #147 - 60,4.7385168,-74.0672003,"Zona norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191631451,4,No reporta,3,85.0,74.0,1 a 8 años,3,1,400000.0,16.0,0,191631451
450000000,"Carrera 24a #32 Sur, Bogotá, Colombia",4.583195,-74.1160766,"Quiroga central, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10441218,3,No reporta,2,117.0,117.0,1 a 8 años,3,1,70000.0,6.0,0,10441218
2660000000,CRA 10#90-44 APTO 202,4.6721782060146,-74.047636985779,"Zona chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11112591,6,No reporta,4,266.0,266.0,16 a 30 años,3,3,1540000.0,2.0,0,11112591
134000000,calle 80 bis sur # 91 - 90,4.6262136,-74.2067421,"Bosa, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191604186,1,No reporta,1,47.0,47.0,No reporta,3,1,75000.0,5.0,0,191604186
330000000,Carrera 55A # 187-51,4.7673995,-74.0494213,"Mirandela, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191607838,3,No reporta,2,73.0,73.0,16 a 30 años,3,1,225000.0,5.0,0,191607838
560000000,Calle 103 A #11 B -76,4.6863700538526,-74.042497795903,"Rincon del chico, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191513531,6,No reporta,2,97.0,97.0,16 a 30 años,3,2,578911.0,5.0,0,191513531
494500000,"Transversal 58 #104b-50, Bogotá, Colombia",4.6932982,-74.0655462,"Puente largo, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10162406,5,No reporta,3,86.08,86.08,16 a 30 años,3,2,616000.0,3.0,0,10162406
