price,address,coordinates_lat,coordinates_lng,main_location,link,social_stratum,property_type,state,bathrooms,constructed_area,private_area,age,rooms,parking_spaces,administration,floor_number,remodeled
610000000,Calle 135B#13-24,4.7163047290401,-74.041622641171,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191664851,5.0,Apartamento,,2.0,106.00  m2,106.00  m2,9 a 15 años,3.0,2.0,"743,000.00",2.0,
340000000,"Carrera 16 #143-62, Bogotá, Colombia",4.7252295,-74.0419116,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191601068,4.0,Apartamento,,1.0,50.00  m2,45.30  m2,9 a 15 años,1.0,1.0,"320,400.00",3.0,
435000000,"Calle 167d #8-53, Bogotá, Colombia",4.7447701,-74.0265696,"Santa teresa, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10788329,4.0,Apartamento,,2.0,65.00  m2,65.00  m2,menor a 1 año,2.0,1.0,"350,000.00",11.0,
263000000,"Conjunto Residencial Camino Del Norte, Carrera 8d, Bogotá, Colombia",4.7683066,-74.030447,"Tibabita, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191666643,4.0,Apartamento,,2.0,62.00  m2,,9 a 15 años,3.0,1.0,"315,000.00",3.0,
335000000,Carrera 18 #137 -24,4.721541020424,-74.044805026634,"El contador, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191634087,5.0,Apartamento,,2.0,70.00  m2,,más de 30 años,2.0,1.0,"680,000.00",5.0,
930000000,"Sotileza, Bogotá, Colombia",4.718775,-74.0744401,"Sotileza, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10920072,5.0,Apartamento,,3.0,151.00  m2,151.00  m2,16 a 30 años,3.0,2.0,"759,800.00",6.0,
229000000,"Carrera 25 #45c-80, Bogotá, Colombia",4.637472,-74.0752878,"Alfonso lopez, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191254809,4.0,Apartamento,,1.0,29.00  m2,29.00  m2,1 a 8 años,1.0,,"236,000.00",3.0,
250000000,"Carrera 16c #164-70, Bogotá, Colombia",4.7445329,-74.0389695,"Toberin, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191561594,3.0,Apartamento,,1.0,53.00  m2,53.00  m2,16 a 30 años,3.0,1.0,"224,000.00",3.0,
680000000,"Carrera 7c #145-69, Bogotá, Colombia",4.7193143,-74.0316877,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10177601,4.0,Apartamento,,3.0,100.00  m2,,9 a 15 años,3.0,2.0,"481,000.00",2.0,
280000000,"Calle 150a #50-37, Bogotá, Colombia",4.733155,-74.0534202,"Victoria norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191094924,4.0,Apartamento,,2.0,45.93  m2,40.97  m2,9 a 15 años,1.0,1.0,"590,000.00",2.0,
200000000,DIAGONAL 146 # 136A-79,4.7565156,-74.1086831,"Suba Compartir, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191540444,3.0,Apartamento,,1.0,42.00  m2,47.00  m2,16 a 30 años,3.0,1.0,"150,000.00",3.0,
305000000,"Calle 22k #97-32, Bogotá, Colombia",4.6769976,-74.1374285,"Hayuelos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10836936,3.0,Apartamento,,3.0,71.00  m2,71.00  m2,1 a 8 años,3.0,1.0,"337,000.00",4.0,
1200000000,"Carrera 74 #138-69, Bogotá, Colombia",4.731923,-74.0727334,"Colina Campestre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191656901,5.0,Apartamento,,4.0,165.00  m2,150.00  m2,9 a 15 años,3.0,4.0,"805,000.00",16.0,
365000000,Carrera 54 D #189 -59,4.76593,-74.04737,"Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191591968,4.0,Apartamento,,2.0,84.00  m2,79.00  m2,16 a 30 años,3.0,1.0,"201,000.00",1.0,
565000000,Carrera 14 con 136,4.7201369948417,-74.042173157485,"El contador, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191518035,5.0,Apartamento,,3.0,89.00  m2,89.00  m2,9 a 15 años,3.0,2.0,"734,000.00",5.0,
695000000,Calle 137 # 19A-42,4.7199027197616,-74.047837992653,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191579962,5.0,Apartamento,,3.0,118.00  m2,118.00  m2,9 a 15 años,3.0,2.0,"650,000.00",2.0,
470000000,-,4.69227785,-74.036681153084,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191633468,6.0,Apartamento,,2.0,55.00  m2,55.00  m2,1 a 8 años,2.0,1.0,"450,000.00",5.0,
445000000,Carrera 7 con 147,4.7236881452439,-74.029438683576,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191575219,4.0,Apartamento,,2.0,74.00  m2,74.00  m2,1 a 8 años,2.0,1.0,"505,000.00",4.0,
425000000,AK 68 # 5 - 21,4.6258389467333,-74.124089592065,"La pradera, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191599502,4.0,Apartamento,,2.0,74.00  m2,,1 a 8 años,3.0,1.0,"352,000.00",18.0,
2120000000,"Calle 86 #7, Bogotá, Colombia",4.6686775,-74.0511924,"La cabrera, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191450255,6.0,Apartamento,,4.0,151.00  m2,151.00  m2,,3.0,2.0,"1,384,000.00",6.0,
245000000,"Calle 77b #129-11, Bogotá, Colombia",4.7236236,-74.1357339,"Gran granada, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191550507,4.0,Apartamento,,2.0,54.00  m2,54.00  m2,1 a 8 años,3.0,1.0,"170,000.00",9.0,
450000000,"Carrera 20 #116 - 37, Bogotá, Colombia",4.6994819,-74.0517226,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191571858,6.0,Apartamento,,2.0,67.00  m2,67.00  m2,9 a 15 años,2.0,2.0,"570,000.00",5.0,
155000000,"Carrera 115 #151c-51, Bogotá, Colombia",4.7563262,-74.1013709,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191531939,3.0,Apartamento,,1.0,53.00  m2,,16 a 30 años,3.0,,,6.0,
475300000,"Rio Salitre Etapa 1, Avenida Boyacá, Bogotá, Colombia",4.664505,-74.1136991,"Fontibon, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191198426,4.0,Apartamento,,2.0,60.00  m2,,1 a 8 años,2.0,1.0,"497,894.00",4.0,
280000000,"Carrera 11 #142-68, Usaquén, Cundinamarca, Colombia",4.7217539,-74.0341886,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10436988,4.0,Apartamento,,1.0,53.08  m2,53.08  m2,más de 30 años,2.0,1.0,,,
250000000,"Colina 163 Apartamentos, Calle 163, Bogotá, Colombia",4.7469196,-74.061794,"Gilmar, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191592582,3.0,Apartamento,,1.0,37.00  m2,,1 a 8 años,2.0,,,9.0,
528000000,"Alhambra, Bogotá, Colombia",4.6994048,-74.0601215,"Alhambra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10615968,5.0,Apartamento,,2.0,104.00  m2,104.00  m2,más de 30 años,3.0,1.0,"811,000.00",,
535000000,Carrera 14 con 146,4.7272309759439,-74.040586608707,"Los cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191375502,4.0,Apartamento,,2.0,93.00  m2,93.00  m2,9 a 15 años,3.0,2.0,"447,000.00",9.0,
1050000000,"Conjunto Residencial Gran Reserva de Rioja, Calle 24 C, Bogotá, Colombia",4.6626336,-74.1139411,"Salitre occidental, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191365815,5.0,Apartamento,,3.0,142.00  m2,137.00  m2,9 a 15 años,4.0,2.0,"700,000.00",2.0,
460000000,"Conjunto Residencial Quintas De Modelia, Tv. 95, Bogota, Colombia",4.6688315,-74.1346649,"Fontibon, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10491627,4.0,Apartamento,,2.0,67.80  m2,67.80  m2,menor a 1 año,2.0,1.0,"343,000.00",12.0,
998000000,"Cra. 19a #118-90, Bogotá, Colombia",4.7007545,-74.0502571,"Santa barbara occidental, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10787334,5.0,Apartamento,,4.0,134.00  m2,134.00  m2,9 a 15 años,3.0,2.0,"1,285,000.00",5.0,
360000000,KR 72A # 11B - 54,4.64399685559781,-74.1335179803955,"Villa alsacia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10581632,3.0,Apartamento,,2.0,80.00  m2,80.00  m2,,3.0,1.0,,5.0,
245000000,"La Candelaria, Bogotá, Colombia",4.597014,-74.0728759,"La Candelaria, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10569313,3.0,Apartamento,,1.0,28.00  m2,28.00  m2,1 a 8 años,1.0,,"144,000.00",,
609999000,"Calle 57b #50-67, Bogotá, Colombia",4.6493884,-74.0862278,"Paulo vi, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191564827,4.0,Apartamento,,2.0,113.00  m2,113.00  m2,más de 30 años,4.0,,"350,000.00",2.0,
430000000,"Calle 93 #72-26, Bogotá, Colombia",4.6971429,-74.0850549,"Los Lagartos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191471648,4.0,Apartamento,,2.0,74.00  m2,,1 a 8 años,3.0,1.0,"360,000.00",7.0,
1300000000,"Carrera 76 152 B - 77,",4.7454388,-74.0718209,"Cerros de Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11111752,6.0,Apartamento,Buen estado,4.0,220.00  m2,220.00  m2,9 a 15 años,4.0,3.0,"1,700,000.00",3.0,
580000000,"Carrera 50 #104b-77, Bogotá, Colombia",4.6943229,-74.060982,"Pasadena, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191597514,5.0,Apartamento,,3.0,106.00  m2,106.00  m2,16 a 30 años,3.0,2.0,"503,000.00",1.0,
350000000,"Carrera 19A #135-11, Bogota, Colombia",4.7200687,-74.0480508,"Los cedros, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191076156,5.0,Apartamento,,2.0,48.00  m2,44.13  m2,1 a 8 años,1.0,1.0,"421,500.00",3.0,
1300000000,KR 6 # 123 - 45,4.6984472832164,-74.028844555017,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191195493,6.0,Apartamento,,4.0,152.00  m2,145.00  m2,16 a 30 años,3.0,2.0,"1,120,000.00",1.0,
550000000,"Carrera 63 #22-45, Bogotá, Colombia",4.6428589,-74.1063237,"Ciudad salitre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10495053,4.0,Apartamento,,2.0,93.00  m2,93.00  m2,9 a 15 años,3.0,1.0,"390,000.00",4.0,
760000000,Calle 152b #56-10,4.7394063,-74.0597732,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10958552,4.0,Apartamento,,3.0,118.00  m2,110.00  m2,1 a 8 años,3.0,2.0,"450,000.00",2.0,
385000000,Calle 152 # 53a-60,4.7358677990839,-74.054482940181,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191541218,4.0,Apartamento,,2.0,87.00  m2,87.00  m2,16 a 30 años,3.0,1.0,"362,000.00",5.0,
148000000,"Cra. 91 #99a-34, Bogotá, Colombia",4.7163129,-74.0933898,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191108857,3.0,Apartamento,,2.0,49.00  m2,,16 a 30 años,3.0,,"102,000.00",5.0,
930000000,CL 120 # 20 - 57,4.701163527421,-74.051685811114,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191639405,5.0,Apartamento,,3.0,86.50  m2,81.50  m2,1 a 8 años,2.0,2.0,"700,000.00",3.0,
450000000,DG 115 # 45 - 24,4.6991713400091,-74.055972041895,"Alhambra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191230956,5.0,Apartamento,,3.0,87.37  m2,84.37  m2,16 a 30 años,3.0,1.0,"580,000.00",3.0,
295000000,Calle 7a bis 78 f 07,4.6360249,-74.1454519,"Kennedy, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191586046,3.0,Apartamento,,1.0,71.00  m2,71.00  m2,16 a 30 años,4.0,1.0,"241,000.00",1.0,
325000000,"Calle 155 #14-80, Bogotá, Colombia",4.7356077,-74.0379083,"La liberia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191181355,4.0,Apartamento,,2.0,72.00  m2,,16 a 30 años,3.0,1.0,"265,000.00",5.0,
550000000,"CALLE 65 # 7 - 64 Apto 205 Edificio San francisco,",4.6505455,-74.0614038,"Chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/8231363,4.0,Apartamento,Buen estado,2.0,100.00  m2,100.00  m2,más de 30 años,3.0,1.0,"650,000.00",2.0,
325000000,"Calle 78 #78-19, Bogotá, Colombia",4.6979443,-74.0962795,"La granja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10767407,3.0,Apartamento,,2.0,64.00  m2,60.00  m2,menor a 1 año,3.0,1.0,"100,000.00",3.0,
1290000000,calle 160#73-47,4.7449941,-74.0679578,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10574169,5.0,Apartamento,,4.0,195.00  m2,195.00  m2,9 a 15 años,3.0,2.0,"620,000.00",7.0,
499000000,"EDIFICIO EQUILIBRIO, Bogotá, Colombia",4.7001735,-74.0470326,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191224097,5.0,Apartamento,,1.0,47.29  m2,47.29  m2,menor a 1 año,1.0,1.0,,4.0,
178000000,KR 90 # 6D - 80,4.65086208271036,-74.1561624248535,"Tintala, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10181786,3.0,Apartamento,,2.0,56.00  m2,56.00  m2,9 a 15 años,3.0,,"120,000.00",,
260000000,"Carrera 86 #17-90, Bogotá, Colombia",4.6605845,-74.1339744,"Hayuelos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191500802,4.0,Apartamento,,1.0,39.00  m2,39.00  m2,menor a 1 año,2.0,,"170,700.00",6.0,
575000000,"Calle 116 #53-60, Bogotá, Colombia",4.7009826,-74.0625539,"Alhambra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10493931,5.0,Apartamento,,3.0,110.70  m2,110.70  m2,más de 30 años,3.0,1.0,"720,000.00",3.0,
165000000,Av Carrera 146 B #142 C -51,4.75078450574,-74.117335175856,"Bilbao, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191531409,3.0,Apartamento,,2.0,53.00  m2,53.00  m2,9 a 15 años,3.0,,"100,000.00",4.0,
370000000,"Carrera 45a #118-16, Bogotá, Colombia",4.7006207,-74.0558188,"Batan, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10580423,5.0,Apartamento,,2.0,76.00  m2,76.00  m2,16 a 30 años,2.0,1.0,"434,000.00",2.0,
350000000,KR 7C # 138 - 22,4.7160825673991,-74.031175159386,"Belmira, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191639595,4.0,Apartamento,,1.0,51.00  m2,,,1.0,1.0,"340,000.00",,
264000000,Carrera 79#10d-32,4.6437363620415,-74.142306506626,"Fontibon, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191457540,3.0,Apartamento,,2.0,58.00  m2,58.00  m2,16 a 30 años,3.0,,,4.0,
550000000,Carrera 51 No. 122 - 31 Apto 504,4.70423,-74.0600036,"El Batán, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191264992,5.0,Apartamento,,3.0,94.00  m2,94.00  m2,16 a 30 años,3.0,2.0,"694,000.00",5.0,
130000000,Calle 54c Sur,4.6423583,-74.1912173,"El corzo, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10631986,2.0,Apartamento,,1.0,43.00  m2,43.00  m2,9 a 15 años,2.0,,"53,000.00",,
365000000,"Carrera 89 #147b37, Bogotá, Colombia",4.7431125,-74.0821409,"Altos de suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191473135,3.0,Apartamento,,2.0,87.00  m2,87.00  m2,16 a 30 años,3.0,2.0,"400,000.00",2.0,
2300000000,Cl. 25 #68A,4.6509902,-74.1086675,"Fontibon, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191385384,5.0,Apartamento,,5.0,262.00  m2,230.00  m2,16 a 30 años,4.0,3.0,"1,050,000.00",2.0,
360000000,CARRERA 7 C #130 A -21 APARTAMENTO 201,4.709626,-74.033117,"Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191570944,5.0,Apartamento,,3.0,77.00  m2,77.00  m2,más de 30 años,3.0,1.0,"457,200.00",,
144900000,Calle 2 # 93d - 45,4.649696,-74.1677821,"Kennedy, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191450287,2.0,Apartamento,,1.0,46.00  m2,46.00  m2,9 a 15 años,3.0,,"60,000.00",3.0,
500000000,Cra 7b # 124-39,4.700715,-74.031068,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11025652,5.0,Apartamento,,1.0,55.40  m2,55.40  m2,1 a 8 años,1.0,1.0,,3.0,
525000000,CALLE 89   20- 17,4.6764449,-74.0594615,"El Virrey, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191301790,6.0,Apartamento,,2.0,76.00  m2,76.00  m2,16 a 30 años,2.0,2.0,"595,000.00",,
315000000,Cra. 9 50-54,4.63735,-74.064137,"Chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11025455,4.0,Apartamento,,1.0,45.02  m2,45.02  m2,16 a 30 años,1.0,,"372,000.00",4.0,
210000000,Carrera 80D 7  83,4.6404393,-74.1481339,"Kennedy, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191653676,3.0,Apartamento,,1.0,45.00  m2,45.00  m2,9 a 15 años,2.0,,,2.0,
570000000,"Cra. 11 #119-87, Bogotá, Colombia",4.6991026,-74.0354745,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10669353,6.0,Apartamento,,3.0,105.00  m2,105.00  m2,16 a 30 años,2.0,2.0,"500,000.00",2.0,
350000000,Carrera 14 #103 -35,4.687958003342,-74.045868019595,"Rincon del chico, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11035058,6.0,Apartamento,,2.0,40.00  m2,40.00  m2,16 a 30 años,1.0,1.0,,3.0,
1800000000,CARRERA 13   86A- 60,4.6710147,-74.0523691,"El Virrey, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191357674,6.0,Apartamento,,2.0,180.00  m2,180.00  m2,más de 30 años,3.0,2.0,"2,600,000.00",,
750000000,CARRERA 10   113- 84,4.6939007,-74.0366275,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191285421,6.0,Apartamento,,3.0,107.00  m2,107.00  m2,1 a 8 años,3.0,2.0,"930,000.00",,
346700000,Calle 151 #111A-25,4.7498491733862,-74.095551967621,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191570168,3.0,Apartamento,,3.0,82.00  m2,82.00  m2,16 a 30 años,3.0,,"146,500.00",1.0,
2200000000,"Carrera 2 Este #70a, Bogotá, Colombia",4.6498149,-74.0503303,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191324129,6.0,Apartamento,,3.0,285.00  m2,285.00  m2,más de 30 años,3.0,2.0,"1,800,000.00",5.0,
289858598,"La Granja, Bogota, Colombia",4.6977637,-74.0968336,"La granja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10243446,3.0,Apartamento,,2.0,64.00  m2,64.00  m2,menor a 1 año,3.0,1.0,"100,000.00",3.0,
650000000,Calle 109 # 21 - 58,4.696250010606,-74.054169959414,"Chicó Navarra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10785570,6.0,Apartamento,,2.0,98.00  m2,,más de 30 años,3.0,2.0,"766,000.00",1.0,
575000000,Carrera 14 # 100 - 48,4.6847171,-74.0463552,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191449891,6.0,Apartamento,,3.0,126.00  m2,126.00  m2,más de 30 años,3.0,2.0,"582,000.00",3.0,
400000000,Carrera 49 # 137 - 80,4.7233931,-74.054224,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191645055,4.0,Apartamento,,2.0,80.00  m2,74.00  m2,más de 30 años,3.0,2.0,"405,000.00",4.0,
494000000,Carrera 37,4.6452808,-74.0820974,"Nicolas de federman, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10266110,5.0,Apartamento,,2.0,116.00  m2,116.00  m2,16 a 30 años,3.0,1.0,"302,000.00",1.0,
980000000,Carrera 17 #96 -34,4.682444555071,-74.050480413274,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11029279,6.0,Apartamento,,3.0,140.00  m2,140.00  m2,16 a 30 años,3.0,3.0,"1,200,000.00",5.0,
1980000000,Carrera 2 No. 70-19,4.6517539260688,-74.054975509644,"Emaus, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10866099,6.0,Apartamento,,5.0,285.00  m2,285.00  m2,16 a 30 años,4.0,3.0,"2,000,000.00",7.0,
219500000,Calle 116 b # 72f - 67,4.7178603,-74.1292422,"Gran granada, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191463191,3.0,Apartamento,,2.0,50.00  m2,50.00  m2,9 a 15 años,3.0,,"130,400.00",5.0,
230000000,Calle 176,4.7582118,-74.0520818,"Nueva zelandia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10749216,4.0,Apartamento,,1.0,38.00  m2,38.00  m2,1 a 8 años,1.0,,"182,000.00",,
2332000000,Cl. 84a 3-1,4.663252,-74.046926,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026472,6.0,Apartamento,,4.0,226.00  m2,226.00  m2,1 a 8 años,3.0,4.0,"1,700,000.00",4.0,
640000000,Cl. 118,4.699016,-74.048657,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191294777,5.0,Apartamento,,2.0,57.00  m2,59.00  m2,1 a 8 años,1.0,1.0,"416,000.00",,
2500000000,Transversal 4A # 86 - 01,4.6659562,-74.0440428,"El refugio, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10808725,6.0,Apartamento,,3.0,200.00  m2,200.00  m2,9 a 15 años,3.0,3.0,"1,200,000.00",3.0,
980000000,CL 128 # 9 - 60,4.7084989853269,-74.034013132766,"Recodo Del Country, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191624419,6.0,Apartamento,,3.0,142.00  m2,142.00  m2,16 a 30 años,3.0,2.0,"701,500.00",8.0,
398000000,CALLE 162 #55 -69 INTERIOR 1 APARTAMENTO 1102,0.0,0.0,"Bogotá, undefined",https://www.fincaraiz.com.co/apartamento-en-venta/191570716,4.0,Apartamento,,2.0,77.00  m2,77.00  m2,9 a 15 años,3.0,1.0,"418,000.00",,
570000000,TRANSVERSAL 23   97- 54,4.6852552,-74.0561516,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191286001,6.0,Apartamento,,2.0,61.00  m2,61.00  m2,16 a 30 años,1.0,2.0,"332,000.00",,
1180000000,Cra. 13 a 104-91,4.688864,-74.043923,"Chicó Alto, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026257,5.0,Apartamento,,2.0,146.00  m2,146.00  m2,16 a 30 años,3.0,3.0,"1,560,000.00",5.0,
2000000000,Calle 95,4.6767261,-74.0422793,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191572702,5.0,Apartamento,,3.0,60.00  m2,65.00  m2,,2.0,2.0,"520,000.00",,
499200000,Calle 97 # 71a - 47,4.6961127,-74.0815201,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191602258,4.0,Apartamento,,2.0,88.00  m2,88.00  m2,más de 30 años,3.0,1.0,"504,000.00",1.0,
700000000,Calle 25 # 69D-51,4.6603461,-74.1110699,"El salitre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191667925,4.0,Apartamento,,2.0,84.00  m2,84.00  m2,16 a 30 años,3.0,1.0,"438,000.00",3.0,
215000000,Carrera 10,4.6410865,-74.0638526,"Chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10727772,4.0,Apartamento,,1.0,34.00  m2,34.00  m2,9 a 15 años,1.0,,"200,000.00",3.0,
250000000,Calle 163 # 59a - 10,4.7469937,-74.0621179,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191495172,3.0,Apartamento,,1.0,37.00  m2,37.00  m2,1 a 8 años,2.0,,"80,000.00",9.0,
1170000000,Cra. 14A 112-07,4.694369,-74.0421,"Chicó Alto, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191426479,6.0,Apartamento,,2.0,157.00  m2,157.00  m2,9 a 15 años,3.0,2.0,,5.0,
607200000,Calle 71 #13 -44,4.650815260619,-74.050209276114,"Chapinero central, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191578910,4.0,Apartamento,,2.0,64.00  m2,57.00  m2,menor a 1 año,2.0,1.0,"380,000.00",6.0,
